# Angstrom [air],  flux [abs.cor.cont.sub+1]
       6558.4470       1.1386357
       6558.4645       1.1387656
       6558.4819       1.1393055
       6558.4993       1.1402450
       6558.5167       1.1414871
       6558.5341       1.1428898
       6558.5515       1.1443118
       6558.5689       1.1456467
       6558.5863       1.1468352
       6558.6037       1.1478594
       6558.6212       1.1487232
       6558.6386       1.1494333
       6558.6560       1.1499897
       6558.6734       1.1503940
       6558.6908       1.1506723
       6558.7082       1.1508993
       6558.7256       1.1512056
       6558.7430       1.1517596
       6558.7604       1.1527260
       6558.7778       1.1542124
       6558.7953       1.1562391
       6558.8127       1.1587345
       6558.8301       1.1615591
       6558.8475       1.1645480
       6558.8649       1.1675540
       6558.8823       1.1704813
       6558.8997       1.1732985
       6558.9171       1.1760302
       6558.9345       1.1787293
       6558.9519       1.1814379
       6558.9694       1.1841532
       6558.9868       1.1868141
       6559.0042       1.1893149
       6559.0216       1.1915420
       6559.0390       1.1934117
       6559.0564       1.1948882
       6559.0738       1.1959692
       6559.0912       1.1966507
       6559.1086       1.1968921
       6559.1260       1.1966085
       6559.1435       1.1956985
       6559.1609       1.1940978
       6559.1783       1.1918308
       6559.1957       1.1890358
       6559.2131       1.1859481
       6559.2305       1.1828441
       6559.2479       1.1799653
       6559.2653       1.1774488
       6559.2827       1.1752882
       6559.3001       1.1733381
       6559.3176       1.1713609
       6559.3350       1.1690996
       6559.3524       1.1663540
       6559.3698       1.1630352
       6559.3872       1.1591849
       6559.4046       1.1549554
       6559.4220       1.1505749
       6559.4394       1.1462868
       6559.4568       1.1423169
       6559.4742       1.1388593
       6559.4917       1.1360766
       6559.5091       1.1341010
       6559.5265       1.1330259
       6559.5439       1.1328871
       6559.5613       1.1336486
       6559.5787       1.1352074
       6559.5961       1.1374209
       6559.6135       1.1401467
       6559.6309       1.1432756
       6559.6483       1.1467418
       6559.6658       1.1505135
       6559.6832       1.1545754
       6559.7006       1.1589169
       6559.7180       1.1635293
       6559.7354       1.1684053
       6559.7528       1.1735313
       6559.7702       1.1788678
       6559.7876       1.1843245
       6559.8050       1.1897418
       6559.8224       1.1948927
       6559.8399       1.1995123
       6559.8573       1.2033546
       6559.8747       1.2062661
       6559.8921       1.2082523
       6559.9095       1.2095112
       6559.9269       1.2104100
       6559.9443       1.2114026
       6559.9617       1.2129092
       6559.9791       1.2151982
       6559.9965       1.2183129
       6560.0140       1.2220680
       6560.0314       1.2261120
       6560.0488       1.2300281
       6560.0662       1.2334371
       6560.0836       1.2360817
       6560.1010       1.2378555
       6560.1184       1.2388012
       6560.1358       1.2390849
       6560.1532       1.2389591
       6560.1706       1.2387200
       6560.1881       1.2386616
       6560.2055       1.2390310
       6560.2229       1.2399931
       6560.2403       1.2416150
       6560.2577       1.2438741
       6560.2751       1.2466831
       6560.2925       1.2499168
       6560.3099       1.2534253
       6560.3273       1.2570294
       6560.3448       1.2605079
       6560.3622       1.2635969
       6560.3796       1.2660177
       6560.3970       1.2675367
       6560.4144       1.2680403
       6560.4318       1.2675932
       6560.4492       1.2664516
       6560.4666       1.2650181
       6560.4840       1.2637509
       6560.5014       1.2630611
       6560.5189       1.2632303
       6560.5363       1.2643695
       6560.5537       1.2664158
       6560.5711       1.2691539
       6560.5885       1.2722510
       6560.6059       1.2753048
       6560.6233       1.2779139
       6560.6407       1.2797700
       6560.6581       1.2807536
       6560.6755       1.2809973
       6560.6930       1.2808817
       6560.7104       1.2809553
       6560.7278       1.2817795
       6560.7452       1.2837700
       6560.7626       1.2870932
       6560.7800       1.2916441
       6560.7974       1.2971103
       6560.8148       1.3030868
       6560.8322       1.3091937
       6560.8496       1.3151551
       6560.8671       1.3208255
       6560.8845       1.3261731
       6560.9019       1.3312463
       6560.9193       1.3361462
       6560.9367       1.3410149
       6560.9541       1.3460303
       6560.9715       1.3513917
       6560.9889       1.3572839
       6561.0063       1.3638253
       6561.0237       1.3710200
       6561.0412       1.3787418
       6561.0586       1.3867675
       6561.0760       1.3948529
       6561.0934       1.4028214
       6561.1108       1.4106270
       6561.1282       1.4183633
       6561.1456       1.4262196
       6561.1630       1.4344087
       6561.1804       1.4431017
       6561.1978       1.4523976
       6561.2153       1.4623310
       6561.2327       1.4729058
       6561.2501       1.4841305
       6561.2675       1.4960373
       6561.2849       1.5086762
       6561.3023       1.5220872
       6561.3197       1.5362642
       6561.3371       1.5511253
       6561.3545       1.5665068
       6561.3719       1.5821871
       6561.3894       1.5979516
       6561.4068       1.6136672
       6561.4242       1.6293451
       6561.4416       1.6451677
       6561.4590       1.6614607
       6561.4764       1.6786169
       6561.4938       1.6969961
       6561.5112       1.7168315
       6561.5286       1.7381691
       6561.5460       1.7608495
       6561.5635       1.7845303
       6561.5809       1.8087402
       6561.5983       1.8329572
       6561.6157       1.8567007
       6561.6331       1.8796228
       6561.6505       1.9015776
       6561.6679       1.9226439
       6561.6853       1.9430890
       6561.7027       1.9632791
       6561.7201       1.9835674
       6561.7376       2.0041988
       6561.7550       2.0252650
       6561.7724       2.0467184
       6561.7898       2.0684258
       6561.8072       2.0902250
       6561.8246       2.1119524
       6561.8420       2.1334327
       6561.8594       2.1544436
       6561.8768       2.1746910
       6561.8943       2.1938235
       6561.9117       2.2114953
       6561.9291       2.2274630
       6561.9465       2.2416730
       6561.9639       2.2542983
       6561.9813       2.2656994
       6561.9987       2.2763166
       6562.0161       2.2865383
       6562.0335       2.2965884
       6562.0509       2.3064902
       6562.0684       2.3161078
       6562.0858       2.3252329
       6562.1032       2.3336757
       6562.1206       2.3413210
       6562.1380       2.3481397
       6562.1554       2.3541653
       6562.1728       2.3594623
       6562.1902       2.3641122
       6562.2076       2.3682294
       6562.2250       2.3720004
       6562.2425       2.3757227
       6562.2599       2.3798105
       6562.2773       2.3847420
       6562.2947       2.3909510
       6562.3121       2.3986965
       6562.3295       2.4079658
       6562.3469       2.4184585
       6562.3643       2.4296666
       6562.3817       2.4410219
       6562.3991       2.4520538
       6562.4166       2.4625055
       6562.4340       2.4723773
       6562.4514       2.4819006
       6562.4688       2.4914659
       6562.4862       2.5015297
       6562.5036       2.5125227
       6562.5210       2.5247736
       6562.5384       2.5384584
       6562.5558       2.5535881
       6562.5732       2.5700337
       6562.5907       2.5875767
       6562.6081       2.6059624
       6562.6255       2.6249310
       6562.6429       2.6442134
       6562.6603       2.6635031
       6562.6777       2.6824214
       6562.6951       2.7005194
       6562.7125       2.7173064
       6562.7299       2.7323000
       6562.7473       2.7450760
       6562.7648       2.7552915
       6562.7822       2.7626768
       6562.7996       2.7670069
       6562.8170       2.7680793
       6562.8344       2.7657167
       6562.8518       2.7597980
       6562.8692       2.7503010
       6562.8866       2.7373298
       6562.9040       2.7211115
       6562.9214       2.7019607
       6562.9389       2.6802318
       6562.9563       2.6562816
       6562.9737       2.6304521
       6562.9911       2.6030706
       6563.0085       2.5744503
       6563.0259       2.5448836
       6563.0433       2.5146297
       6563.0607       2.4839086
       6563.0781       2.4529129
       6563.0955       2.4218350
       6563.1130       2.3908947
       6563.1304       2.3603462
       6563.1478       2.3304543
       6563.1652       2.3014485
       6563.1826       2.2734816
       6563.2000       2.2466198
       6563.2174       2.2208750
       6563.2348       2.1962639
       6563.2522       2.1728576
       6563.2696       2.1507916
       6563.2871       2.1302237
       6563.3045       2.1112639
       6563.3219       2.0939122
       6563.3393       2.0780261
       6563.3567       2.0633778
       6563.3741       2.0497147
       6563.3915       2.0368156
       6563.4089       2.0245084
       6563.4263       2.0126479
       6563.4438       2.0010806
       6563.4612       1.9896329
       6563.4786       1.9781421
       6563.4960       1.9665214
       6563.5134       1.9548197
       6563.5308       1.9432379
       6563.5482       1.9320787
       6563.5656       1.9216453
       6563.5830       1.9121310
       6563.6004       1.9035482
       6563.6179       1.8957270
       6563.6353       1.8883774
       6563.6527       1.8811831
